[hunt] up to 5.000e+18 | primes=24237 t1=13932 t2=5738 residual=4567 | 0.1s
[hunt] up to 5.000e+18 | primes=926306 t1=531362 t2=220602 residual=174342 | 3.3s
[hunt] up to 5.000e+18 | primes=950743 t1=545367 t2=226410 residual=178966 | 3.4s
[hunt] up to 5.000e+18 | primes=975085 t1=559277 t2=232224 residual=183584 | 3.4s
[hunt] up to 5.000e+18 | primes=999351 t1=573221 t2=237992 residual=188138 | 3.5s
[hunt] up to 5.000e+18 | primes=1023659 t1=587129 t2=243793 residual=192737 | 3.6s
[hunt] up to 5.000e+18 | primes=1047938 t1=601097 t2=249546 residual=197295 | 3.7s
[hunt] up to 5.000e+18 | primes=1072214 t1=614883 t2=255451 residual=201880 | 3.8s
[hunt] up to 5.000e+18 | primes=1096446 t1=628823 t2=261255 residual=206368 | 3.9s
[hunt] up to 5.000e+18 | primes=1120963 t1=642907 t2=267130 residual=210926 | 3.9s
[hunt] up to 5.000e+18 | primes=1145444 t1=656990 t2=272942 residual=215512 | 4.0s
[hunt] up to 5.000e+18 | primes=1169727 t1=670848 t2=278820 residual=220059 | 4.1s
[hunt] up to 5.000e+18 | primes=1194128 t1=684822 t2=284630 residual=224676 | 4.2s
[hunt] up to 5.000e+18 | primes=1218510 t1=698675 t2=290525 residual=229310 | 4.3s
[hunt] up to 5.000e+18 | primes=1242939 t1=712694 t2=296328 residual=233917 | 4.4s
[hunt] up to 5.000e+18 | primes=1267391 t1=726609 t2=302232 residual=238550 | 4.5s
[hunt] up to 5.000e+18 | primes=1291810 t1=740665 t2=308045 residual=243100 | 4.6s
[hunt] up to 5.000e+18 | primes=1316149 t1=754605 t2=313868 residual=247676 | 4.6s
[hunt] up to 5.000e+18 | primes=1340415 t1=768391 t2=319770 residual=252254 | 4.7s
[hunt] up to 5.000e+18 | primes=1364565 t1=782263 t2=325529 residual=256773 | 4.8s
[hunt] up to 5.000e+18 | primes=1388775 t1=796056 t2=331305 residual=261414 | 4.9s
[hunt] up to 5.000e+18 | primes=1413448 t1=810277 t2=337145 residual=266026 | 5.0s
[hunt] up to 5.000e+18 | primes=1437629 t1=824153 t2=342923 residual=270553 | 5.1s
[hunt] up to 5.000e+18 | primes=1461734 t1=837786 t2=348924 residual=275024 | 5.2s
[hunt] up to 5.000e+18 | primes=1486064 t1=851643 t2=354722 residual=279699 | 5.2s
[hunt] up to 5.000e+18 | primes=1510429 t1=865666 t2=360585 residual=284178 | 5.3s
[hunt] up to 5.000e+18 | primes=1534872 t1=879824 t2=366337 residual=288711 | 5.4s
[hunt] up to 5.000e+18 | primes=1559151 t1=893655 t2=372182 residual=293314 | 5.5s
[hunt] up to 5.000e+18 | primes=1583615 t1=907578 t2=378056 residual=297981 | 5.6s
[hunt] up to 5.000e+18 | primes=1607991 t1=921527 t2=383883 residual=302581 | 5.7s
[hunt] up to 5.000e+18 | primes=1632326 t1=935516 t2=389636 residual=307174 | 5.8s
[hunt] up to 5.000e+18 | primes=1656572 t1=949493 t2=395359 residual=311720 | 5.8s
[hunt] up to 5.000e+18 | primes=1680986 t1=963376 t2=401218 residual=316392 | 5.9s
[hunt] up to 5.000e+18 | primes=1705187 t1=977309 t2=406956 residual=320922 | 6.0s
[hunt] up to 5.000e+18 | primes=1729285 t1=991072 t2=412710 residual=325503 | 6.1s
[hunt] up to 5.000e+18 | primes=1753899 t1=1005047 t2=418569 residual=330283 | 6.2s
[hunt] up to 5.000e+18 | primes=1778502 t1=1019124 t2=424504 residual=334874 | 6.3s
[hunt] up to 5.000e+18 | primes=1802690 t1=1033002 t2=430240 residual=339448 | 6.4s
[hunt] up to 5.000e+18 | primes=1826802 t1=1046739 t2=436014 residual=344049 | 6.4s
[hunt] up to 5.000e+18 | primes=1851325 t1=1060720 t2=441885 residual=348720 | 6.5s
[hunt] up to 5.000e+18 | primes=1875509 t1=1074467 t2=447787 residual=353255 | 6.6s
[hunt] up to 5.000e+18 | primes=1899969 t1=1088543 t2=453600 residual=357826 | 6.7s
[hunt] up to 5.000e+18 | primes=1924095 t1=1102523 t2=459250 residual=362322 | 6.8s
[hunt] up to 5.000e+18 | primes=1948318 t1=1116493 t2=464908 residual=366917 | 6.9s
[hunt] up to 5.000e+18 | primes=1972796 t1=1130511 t2=470740 residual=371545 | 7.0s
[hunt] up to 5.000e+18 | primes=1997154 t1=1144556 t2=476510 residual=376088 | 7.0s
[hunt] up to 5.000e+18 | primes=2021494 t1=1158558 t2=482345 residual=380591 | 7.1s
[hunt] up to 5.000e+18 | primes=2045981 t1=1172681 t2=488155 residual=385145 | 7.2s
[hunt] up to 5.000e+18 | primes=2070424 t1=1186687 t2=493973 residual=389764 | 7.3s
[hunt] up to 5.000e+18 | primes=2094814 t1=1200693 t2=499866 residual=394255 | 7.4s
[hunt] up to 5.000e+18 | primes=2119199 t1=1214620 t2=505794 residual=398785 | 7.5s
[hunt] up to 5.000e+18 | primes=2143639 t1=1228472 t2=511772 residual=403395 | 7.6s
[hunt] up to 5.000e+18 | primes=2168126 t1=1242476 t2=517662 residual=407988 | 7.7s
[hunt] up to 5.000e+18 | primes=2192282 t1=1256516 t2=523358 residual=412408 | 7.7s
[hunt] up to 5.000e+18 | primes=2216632 t1=1270426 t2=529135 residual=417071 | 7.8s
[hunt] up to 5.000e+18 | primes=2240918 t1=1284290 t2=534969 residual=421659 | 7.9s
[hunt] up to 5.000e+18 | primes=2265380 t1=1298301 t2=540795 residual=426284 | 8.0s
[hunt] up to 5.000e+18 | primes=2289614 t1=1312287 t2=546578 residual=430749 | 8.1s
[hunt] up to 5.000e+18 | primes=2314055 t1=1326332 t2=552545 residual=435178 | 8.2s
[hunt] up to 5.000e+18 | primes=2338196 t1=1340071 t2=558290 residual=439835 | 8.3s
[hunt] up to 5.000e+18 | primes=2362418 t1=1353953 t2=564154 residual=444311 | 8.3s
[hunt] up to 5.000e+18 | primes=2386714 t1=1367787 t2=570008 residual=448919 | 8.4s
[hunt] up to 5.000e+18 | primes=2410976 t1=1381669 t2=575817 residual=453490 | 8.5s
[hunt] up to 5.000e+18 | primes=2435467 t1=1395754 t2=581669 residual=458044 | 8.6s
[hunt] up to 5.000e+18 | primes=2459852 t1=1409789 t2=587480 residual=462583 | 8.7s
[hunt] up to 5.000e+18 | primes=2484259 t1=1423751 t2=593275 residual=467233 | 8.8s
[hunt] up to 5.000e+18 | primes=2508647 t1=1437756 t2=599107 residual=471784 | 8.9s
[hunt] up to 5.000e+18 | primes=2533033 t1=1451864 t2=604886 residual=476283 | 8.9s
[hunt] up to 5.000e+18 | primes=2557461 t1=1465980 t2=610603 residual=480878 | 9.0s
[hunt] up to 5.000e+18 | primes=2581753 t1=1479930 t2=616453 residual=485370 | 9.1s
[hunt] up to 5.000e+18 | primes=2606034 t1=1493761 t2=622283 residual=489990 | 9.2s
[hunt] up to 5.000e+18 | primes=2630532 t1=1507718 t2=628253 residual=494561 | 9.3s
[hunt] up to 5.000e+18 | primes=2654847 t1=1521700 t2=633969 residual=499178 | 9.4s
[hunt] up to 5.000e+18 | primes=2679244 t1=1535777 t2=639672 residual=503795 | 9.5s
[hunt] up to 5.000e+18 | primes=2703562 t1=1549709 t2=645354 residual=508499 | 9.5s
[hunt] up to 5.000e+18 | primes=2727893 t1=1563643 t2=651188 residual=513062 | 9.6s
[hunt] up to 5.000e+18 | primes=2752155 t1=1577553 t2=656955 residual=517647 | 9.7s
[hunt] up to 5.000e+18 | primes=2776479 t1=1591477 t2=662806 residual=522196 | 9.8s
[hunt] up to 5.000e+18 | primes=2800601 t1=1605276 t2=668572 residual=526753 | 9.9s
[hunt] up to 5.000e+18 | primes=2825076 t1=1619345 t2=674325 residual=531406 | 10.0s
[hunt] up to 5.000e+18 | primes=2849702 t1=1633435 t2=680288 residual=535979 | 10.1s
[hunt] up to 5.000e+18 | primes=2874008 t1=1647308 t2=686129 residual=540571 | 10.1s
[hunt] up to 5.000e+18 | primes=2898440 t1=1661293 t2=691920 residual=545227 | 10.2s
[hunt] up to 5.000e+18 | primes=2922841 t1=1675273 t2=697688 residual=549880 | 10.3s
[hunt] up to 5.000e+18 | primes=2947257 t1=1689248 t2=703509 residual=554500 | 10.4s
[hunt] up to 5.000e+18 | primes=2971436 t1=1703237 t2=709209 residual=558990 | 10.5s
[hunt] up to 5.000e+18 | primes=2995683 t1=1717113 t2=715014 residual=563556 | 10.6s
[hunt] up to 5.000e+18 | primes=3020196 t1=1731128 t2=720955 residual=568113 | 10.7s
[hunt] up to 5.000e+18 | primes=3044373 t1=1744981 t2=726701 residual=572691 | 10.7s
[hunt] up to 5.000e+18 | primes=3068740 t1=1758911 t2=732567 residual=577262 | 10.8s
[hunt] up to 5.000e+18 | primes=3093125 t1=1772846 t2=738409 residual=581870 | 10.9s
[hunt] up to 5.000e+18 | primes=3117494 t1=1786846 t2=744227 residual=586421 | 11.0s
[hunt] up to 5.000e+18 | primes=3141637 t1=1800665 t2=749929 residual=591043 | 11.1s
[hunt] up to 5.000e+18 | primes=3166103 t1=1814618 t2=755792 residual=595693 | 11.2s
[hunt] up to 5.000e+18 | primes=3190111 t1=1828248 t2=761573 residual=600290 | 11.3s
[hunt] up to 5.000e+18 | primes=3214520 t1=1842277 t2=767423 residual=604820 | 11.4s
[hunt] up to 5.000e+18 | primes=3239140 t1=1856473 t2=773305 residual=609362 | 11.4s
[hunt] up to 5.000e+18 | primes=3263658 t1=1870524 t2=779099 residual=614035 | 11.5s
[hunt] up to 5.000e+18 | primes=3288224 t1=1884569 t2=784959 residual=618696 | 11.6s
[hunt] up to 5.000e+18 | primes=3312435 t1=1898431 t2=790793 residual=623211 | 11.7s
[hunt] up to 5.000e+18 | primes=3336908 t1=1912406 t2=796618 residual=627884 | 11.8s
[hunt] up to 5.000e+18 | primes=3361296 t1=1926298 t2=802499 residual=632499 | 11.9s
[hunt] up to 5.000e+18 | primes=3385616 t1=1940346 t2=808236 residual=637034 | 12.0s
[hunt] up to 5.000e+18 | primes=3409883 t1=1954162 t2=814109 residual=641612 | 12.0s
[hunt] up to 5.000e+18 | primes=3434012 t1=1968060 t2=819806 residual=646146 | 12.1s
[hunt] up to 5.000e+18 | primes=3458403 t1=1981952 t2=825654 residual=650797 | 12.2s
[hunt] up to 5.000e+18 | primes=3482918 t1=1996031 t2=831472 residual=655415 | 12.3s
[hunt] up to 5.000e+18 | primes=3507150 t1=2010104 t2=837165 residual=659881 | 12.4s
[hunt] up to 5.000e+18 | primes=3531611 t1=2024112 t2=843002 residual=664497 | 12.5s
[hunt] up to 5.000e+18 | primes=3555946 t1=2037913 t2=848889 residual=669144 | 12.6s
[hunt] up to 5.000e+18 | primes=3580200 t1=2051743 t2=854690 residual=673767 | 12.6s
[hunt] up to 5.000e+18 | primes=3604469 t1=2065613 t2=860462 residual=678394 | 12.7s
[hunt] up to 5.000e+18 | primes=3628901 t1=2079687 t2=866286 residual=682928 | 12.8s
[hunt] up to 5.000e+18 | primes=3653214 t1=2093667 t2=872092 residual=687455 | 12.9s
[hunt] up to 5.000e+18 | primes=3677853 t1=2107812 t2=877951 residual=692090 | 13.0s
[hunt] up to 5.000e+18 | primes=3702077 t1=2121626 t2=883868 residual=696583 | 13.1s
[hunt] up to 5.000e+18 | primes=3726699 t1=2135706 t2=889786 residual=701207 | 13.2s
[hunt] up to 5.000e+18 | primes=3751075 t1=2149684 t2=895673 residual=705718 | 13.2s
[hunt] up to 5.000e+18 | primes=3775407 t1=2163661 t2=901422 residual=710324 | 13.3s
[hunt] up to 5.000e+18 | primes=3799854 t1=2177720 t2=907144 residual=714990 | 13.4s
[hunt] up to 5.000e+18 | primes=3824088 t1=2191617 t2=912932 residual=719539 | 13.5s
[hunt] up to 5.000e+18 | primes=3848491 t1=2205554 t2=918790 residual=724147 | 13.6s
[hunt] up to 5.000e+18 | primes=3872892 t1=2219530 t2=924623 residual=728739 | 13.7s
[hunt] up to 5.000e+18 | primes=3897164 t1=2233546 t2=930385 residual=733233 | 13.8s
[hunt] up to 5.000e+18 | primes=3921407 t1=2247281 t2=936253 residual=737873 | 13.8s
[hunt] up to 5.000e+18 | primes=3945682 t1=2261314 t2=942002 residual=742366 | 13.9s
[hunt] up to 5.000e+18 | primes=3969926 t1=2275202 t2=947839 residual=746885 | 14.0s
[hunt] up to 5.000e+18 | primes=3994307 t1=2289113 t2=953719 residual=751475 | 14.1s
[hunt] up to 5.000e+18 | primes=4018744 t1=2303068 t2=959561 residual=756115 | 14.2s
[hunt] up to 5.000e+18 | primes=4043046 t1=2316979 t2=965370 residual=760697 | 14.3s
[hunt] up to 5.000e+18 | primes=4067273 t1=2330938 t2=971086 residual=765249 | 14.4s
[hunt] up to 5.000e+18 | primes=4091723 t1=2344919 t2=977013 residual=769791 | 14.5s
[hunt] up to 5.000e+18 | primes=4115967 t1=2358732 t2=982829 residual=774406 | 14.5s
[hunt] up to 5.000e+18 | primes=4140474 t1=2372778 t2=988738 residual=778958 | 14.6s
[hunt] up to 5.000e+18 | primes=4164910 t1=2386877 t2=994546 residual=783487 | 14.7s
[hunt] up to 5.000e+18 | primes=4189358 t1=2400813 t2=1000503 residual=788042 | 14.8s
[hunt] up to 5.000e+18 | primes=4213640 t1=2414592 t2=1006348 residual=792700 | 14.9s
[hunt] up to 5.000e+18 | primes=4237853 t1=2428383 t2=1012201 residual=797269 | 15.0s
[hunt] up to 5.000e+18 | primes=4262196 t1=2442282 t2=1018052 residual=801862 | 15.1s
[hunt] up to 5.000e+18 | primes=4286684 t1=2456335 t2=1023914 residual=806435 | 15.1s
[hunt] up to 5.000e+18 | primes=4310990 t1=2470460 t2=1029508 residual=811022 | 15.2s
[hunt] up to 5.000e+18 | primes=4335324 t1=2484384 t2=1035363 residual=815577 | 15.3s
[hunt] up to 5.000e+18 | primes=4359739 t1=2498333 t2=1041263 residual=820143 | 15.4s
[hunt] up to 5.000e+18 | primes=4384039 t1=2512347 t2=1047027 residual=824665 | 15.5s
[hunt] up to 5.000e+18 | primes=4408487 t1=2526320 t2=1052892 residual=829275 | 15.6s
[hunt] up to 5.000e+18 | primes=4432728 t1=2540263 t2=1058710 residual=833755 | 15.7s
[hunt] up to 5.000e+18 | primes=4457086 t1=2554205 t2=1064561 residual=838320 | 15.7s
[hunt] up to 5.000e+18 | primes=4481487 t1=2567986 t2=1070413 residual=843088 | 15.8s
[hunt] up to 5.000e+18 | primes=4505955 t1=2581979 t2=1076310 residual=847666 | 15.9s
[hunt] up to 5.000e+18 | primes=4530388 t1=2595925 t2=1082184 residual=852279 | 16.0s
[hunt] up to 5.000e+18 | primes=4554843 t1=2610014 t2=1087964 residual=856865 | 16.1s
[hunt] up to 5.000e+18 | primes=4579041 t1=2623832 t2=1093801 residual=861408 | 16.2s
[hunt] up to 5.000e+18 | primes=4603494 t1=2637932 t2=1099569 residual=865993 | 16.3s
[hunt] up to 5.000e+18 | primes=4627561 t1=2651755 t2=1105404 residual=870402 | 16.3s
[hunt] up to 5.000e+18 | primes=4651845 t1=2665667 t2=1111189 residual=874989 | 16.4s
[hunt] up to 5.000e+18 | primes=4676063 t1=2679695 t2=1116884 residual=879484 | 16.5s
[hunt] up to 5.000e+18 | primes=4700553 t1=2693710 t2=1122687 residual=884156 | 16.6s
[hunt] up to 5.000e+18 | primes=4724916 t1=2707737 t2=1128510 residual=888669 | 16.7s
[hunt] up to 5.000e+18 | primes=4749372 t1=2721821 t2=1134305 residual=893246 | 16.8s
[hunt] up to 5.000e+18 | primes=4773737 t1=2735692 t2=1140126 residual=897919 | 16.9s
[hunt] up to 5.000e+18 | primes=4798144 t1=2749789 t2=1145846 residual=902509 | 16.9s
[hunt] up to 5.000e+18 | primes=4822337 t1=2763637 t2=1151581 residual=907119 | 17.0s
[hunt] up to 5.000e+18 | primes=4846720 t1=2777609 t2=1157429 residual=911682 | 17.1s
[hunt] up to 5.000e+18 | primes=4870999 t1=2791588 t2=1163179 residual=916232 | 17.2s
[hunt] up to 5.000e+18 | primes=4895421 t1=2805604 t2=1169052 residual=920765 | 17.3s
[hunt] up to 5.000e+18 | primes=4919801 t1=2819654 t2=1174789 residual=925358 | 17.4s
[hunt] up to 5.000e+18 | primes=4944045 t1=2833495 t2=1180665 residual=929885 | 17.5s
[hunt] up to 5.000e+18 | primes=4968504 t1=2847522 t2=1186523 residual=934459 | 17.6s
[hunt] up to 5.000e+18 | primes=4992887 t1=2861412 t2=1192454 residual=939021 | 17.6s
[hunt] up to 5.000e+18 | primes=5017278 t1=2875356 t2=1198347 residual=943575 | 17.7s
[hunt] up to 5.000e+18 | primes=5041640 t1=2889280 t2=1204246 residual=948114 | 17.8s
[hunt] up to 5.000e+18 | primes=5066012 t1=2903250 t2=1210016 residual=952746 | 17.9s
[hunt] up to 5.000e+18 | primes=5090247 t1=2917144 t2=1215796 residual=957307 | 18.0s
[hunt] up to 5.000e+18 | primes=5114548 t1=2931134 t2=1221494 residual=961920 | 18.1s
[hunt] up to 5.000e+18 | primes=5139076 t1=2945300 t2=1227246 residual=966530 | 18.2s
[hunt] up to 5.000e+18 | primes=5163515 t1=2959302 t2=1233158 residual=971055 | 18.2s
[hunt] up to 5.000e+18 | primes=5188099 t1=2973375 t2=1239004 residual=975720 | 18.3s
[hunt] up to 5.000e+18 | primes=5212191 t1=2987265 t2=1244634 residual=980292 | 18.4s
[hunt] up to 5.000e+18 | primes=5236529 t1=3001248 t2=1250364 residual=984917 | 18.5s
[hunt] up to 5.000e+18 | primes=5260853 t1=3015214 t2=1256127 residual=989512 | 18.6s
[hunt] up to 5.000e+18 | primes=5285204 t1=3029046 t2=1261981 residual=994177 | 18.7s
[hunt] up to 5.000e+18 | primes=5309512 t1=3042986 t2=1267784 residual=998742 | 18.8s
[hunt] up to 5.000e+18 | primes=5333816 t1=3056955 t2=1273561 residual=1003300 | 18.8s
[hunt] up to 5.000e+18 | primes=5358211 t1=3070837 t2=1279460 residual=1007914 | 18.9s
[hunt] up to 5.000e+18 | primes=5382497 t1=3084798 t2=1285200 residual=1012499 | 19.0s
[hunt] up to 5.000e+18 | primes=5406744 t1=3098709 t2=1291041 residual=1016994 | 19.1s
[hunt] up to 5.000e+18 | primes=5431191 t1=3112621 t2=1296847 residual=1021723 | 19.2s
[hunt] up to 5.000e+18 | primes=5455704 t1=3126709 t2=1302752 residual=1026243 | 19.3s
[hunt] up to 5.000e+18 | primes=5479990 t1=3140701 t2=1308507 residual=1030782 | 19.4s
[hunt] up to 5.000e+18 | primes=5504387 t1=3154581 t2=1314493 residual=1035313 | 19.5s
[hunt] up to 5.000e+18 | primes=5528955 t1=3168505 t2=1320401 residual=1040049 | 19.5s
[hunt] up to 5.000e+18 | primes=5553354 t1=3182525 t2=1326214 residual=1044615 | 19.6s
[hunt] up to 5.000e+18 | primes=5577788 t1=3196539 t2=1332057 residual=1049192 | 19.7s
[hunt] up to 5.000e+18 | primes=5602243 t1=3210520 t2=1337948 residual=1053775 | 19.8s
[hunt] up to 5.000e+18 | primes=5626729 t1=3224736 t2=1343620 residual=1058373 | 19.9s
[hunt] up to 5.000e+18 | primes=5650947 t1=3238583 t2=1349355 residual=1063009 | 20.0s
[hunt] up to 5.000e+18 | primes=5675352 t1=3252669 t2=1355090 residual=1067593 | 20.1s
[hunt] up to 5.000e+18 | primes=5699599 t1=3266474 t2=1360843 residual=1072282 | 20.1s
[hunt] up to 5.000e+18 | primes=5723991 t1=3280413 t2=1366625 residual=1076953 | 20.2s
[hunt] up to 5.000e+18 | primes=5748418 t1=3294331 t2=1372451 residual=1081636 | 20.3s
[hunt] up to 5.000e+18 | primes=5772808 t1=3308360 t2=1378173 residual=1086275 | 20.4s
[hunt] up to 5.000e+18 | primes=5797347 t1=3322445 t2=1384014 residual=1090888 | 20.5s
[hunt] up to 5.000e+18 | primes=5821540 t1=3336342 t2=1389713 residual=1095485 | 20.6s
[hunt] up to 5.000e+18 | primes=5846089 t1=3350347 t2=1395586 residual=1100156 | 20.7s
[hunt] up to 5.000e+18 | primes=5870287 t1=3364089 t2=1401320 residual=1104878 | 20.7s
[hunt] up to 5.000e+18 | primes=5894514 t1=3378053 t2=1407061 residual=1109400 | 20.8s
[hunt] up to 5.000e+18 | primes=5918953 t1=3391903 t2=1412954 residual=1114096 | 20.9s
[hunt] up to 5.000e+18 | primes=5943088 t1=3405830 t2=1418569 residual=1118689 | 21.0s
[hunt] up to 5.000e+18 | primes=5967553 t1=3419873 t2=1424422 residual=1123258 | 21.1s
[hunt] up to 5.000e+18 | primes=5991905 t1=3433859 t2=1430261 residual=1127785 | 21.2s
[hunt] up to 5.000e+18 | primes=6016356 t1=3447835 t2=1436060 residual=1132461 | 21.3s
[hunt] up to 5.000e+18 | primes=6040721 t1=3461802 t2=1441879 residual=1137040 | 21.3s
[hunt] up to 5.000e+18 | primes=6065048 t1=3475708 t2=1447768 residual=1141572 | 21.4s
[hunt] up to 5.000e+18 | primes=6089533 t1=3489802 t2=1453528 residual=1146203 | 21.5s
[hunt] up to 5.000e+18 | primes=6113925 t1=3503631 t2=1459374 residual=1150920 | 21.6s
[hunt] up to 5.000e+18 | primes=6138371 t1=3517634 t2=1465300 residual=1155437 | 21.7s
[hunt] up to 5.000e+18 | primes=6162759 t1=3531627 t2=1471178 residual=1159954 | 21.8s
[hunt] up to 5.000e+18 | primes=6187155 t1=3545612 t2=1476939 residual=1164604 | 21.9s
[hunt] up to 5.000e+18 | primes=6211465 t1=3559592 t2=1482669 residual=1169204 | 21.9s
[hunt] up to 5.000e+18 | primes=6236004 t1=3573664 t2=1488551 residual=1173789 | 22.0s
[hunt] up to 5.000e+18 | primes=6260235 t1=3587543 t2=1494341 residual=1178351 | 22.1s
[hunt] up to 5.000e+18 | primes=6284637 t1=3601500 t2=1500250 residual=1182887 | 22.2s
[hunt] up to 5.000e+18 | primes=6309037 t1=3615480 t2=1506075 residual=1187482 | 22.3s
[hunt] up to 5.000e+18 | primes=6333322 t1=3629528 t2=1511759 residual=1192035 | 22.4s
[hunt] up to 5.000e+18 | primes=6357905 t1=3643566 t2=1517640 residual=1196699 | 22.5s
[hunt] up to 5.000e+18 | primes=6382457 t1=3657755 t2=1523461 residual=1201241 | 22.5s
[hunt] up to 5.000e+18 | primes=6406732 t1=3671713 t2=1529199 residual=1205820 | 22.6s
[hunt] up to 5.000e+18 | primes=6430987 t1=3685494 t2=1535030 residual=1210463 | 22.7s
[hunt] up to 5.000e+18 | primes=6455119 t1=3699384 t2=1540792 residual=1214943 | 22.8s
[hunt] up to 5.000e+18 | primes=6479307 t1=3713312 t2=1546652 residual=1219343 | 22.9s
[hunt] up to 5.000e+18 | primes=6503729 t1=3727139 t2=1552528 residual=1224062 | 23.0s
[hunt] up to 5.000e+18 | primes=6528311 t1=3741247 t2=1558515 residual=1228549 | 23.1s
[hunt] up to 5.000e+18 | primes=6552604 t1=3755171 t2=1564297 residual=1233136 | 23.1s
[hunt] up to 5.000e+18 | primes=6576942 t1=3769094 t2=1570104 residual=1237744 | 23.2s
[hunt] up to 5.000e+18 | primes=6601368 t1=3783109 t2=1575842 residual=1242417 | 23.3s
[hunt] up to 5.000e+18 | primes=6625647 t1=3797020 t2=1581654 residual=1246973 | 23.4s
[hunt] up to 5.000e+18 | primes=6650036 t1=3810986 t2=1587526 residual=1251524 | 23.5s
[hunt] up to 5.000e+18 | primes=6674378 t1=3824921 t2=1593401 residual=1256056 | 23.6s
[hunt] up to 5.000e+18 | primes=6698719 t1=3838818 t2=1599213 residual=1260688 | 23.7s
[hunt] up to 5.000e+18 | primes=6723141 t1=3852640 t2=1605139 residual=1265362 | 23.7s
[hunt] up to 5.000e+18 | primes=6747516 t1=3866661 t2=1610982 residual=1269873 | 23.8s
[hunt] up to 5.000e+18 | primes=6771834 t1=3880593 t2=1616790 residual=1274451 | 23.9s
[hunt] up to 5.000e+18 | primes=6796065 t1=3894555 t2=1622505 residual=1279005 | 24.0s
[hunt] up to 5.000e+18 | primes=6820506 t1=3908570 t2=1628359 residual=1283577 | 24.1s
[hunt] up to 5.000e+18 | primes=6844926 t1=3922556 t2=1634166 residual=1288204 | 24.2s
[hunt] up to 5.000e+18 | primes=6869105 t1=3936392 t2=1640007 residual=1292706 | 24.3s
[hunt] up to 5.000e+18 | primes=6893367 t1=3950202 t2=1645824 residual=1297341 | 24.3s
